SPEED,Cross_Section,Layer,SHAPE,YIELD,ERVALUE ORIGINAL,ER PREDICTED,VARIATION %
340,196,5,2,1,232.305,234.205,0.817890274
340,196,5,2,1,232.305,234.205,0.817890274
340,196.4,5,2,0,231.891,231.891,0
340,196.4,5,2,0,231.891,231.891,0
340,195.9,5,2,1,232.424,234.324,0.817471518
340,196,5,2,1,232.305,234.205,0.817890274
340,196.4,5,2,0,231.891,231.891,0
340,195.9,5,2,1,232.424,234.324,0.817471518
340,196,5,2,1,232.305,234.205,0.817890274
340,196,5,2,1,232.305,234.205,0.817890274
340,195.9,5,2,1,232.424,234.324,0.817471518
340,196.4,5,2,0,231.891,231.891,0
340,196.4,5,2,0,231.891,231.891,0
340,196.4,5,2,0,231.891,231.891,0
340,196.4,5,2,0,231.891,231.891,0
340,785,1,1,1,569.682,575.982,1.105880123
340,384.4,1,1,1,116.337,118.337,1.719143523
340,282.3,1,1,1,158.413,160.113,1.07314425
340,282.3,1,1,1,158.413,160.113,1.07314425
340,784.9,1,1,1,569.754,576.054,1.105740372
340,784.9,1,1,1,569.754,576.054,1.105740372
340,785,1,1,1,569.682,575.982,1.105880123
340,784.9,1,1,1,569.754,576.054,1.105740372
340,785.4,1,1,0,569.391,569.391,0
340,785.4,1,1,0,569.391,569.391,0
340,785.4,1,1,0,569.391,569.391,0
340,784.9,1,1,1,569.754,576.054,1.105740372
340,282.4,1,1,1,158.357,160.057,1.073523747
340,282.4,1,1,1,158.357,160.057,1.073523747
340,282.7,1,1,0,158.164,158.164,0
340,282.7,1,1,0,158.164,158.164,0
340,282.3,1,1,1,158.413,160.113,1.07314425
340,282.7,1,1,0,158.164,158.164,0
340,282.7,1,2,0,158.164,158.164,0
340,282.7,1,2,0,158.164,158.164,0
340,282.4,1,2,1,158.357,160.057,1.073523747
340,282.4,1,2,1,158.357,160.057,1.073523747
340,785,1,1,1,569.682,575.982,1.105880123
340,785,1,1,1,569.682,575.982,1.105880123
340,785.4,1,1,0,569.391,569.391,0
340,785,1,1,1,569.682,575.982,1.105880123
340,785.4,1,1,0,569.391,569.391,0
340,785.4,1,1,0,569.391,569.391,0
340,785.4,1,1,0,569.391,569.391,0
340,785,1,1,1,569.682,575.982,1.105880123
340,785.4,1,1,0,569.391,569.391,0
340,785,1,1,1,569.682,575.982,1.105880123
340,785.4,1,1,0,569.391,569.391,0
340,785.4,1,1,0,569.391,569.391,0
340,785.4,1,1,0,569.391,569.391,0
341,785.4,1,1,0,569.391,569.391,0
341,384.8,1,1,0,116.202,116.202,0
341,282.2,1,1,1,158.469,160.169,1.07276502
341,282.7,1,1,0,158.164,158.164,0
341,785.4,1,1,0,569.391,569.391,0
341,784.9,1,1,1,569.754,576.054,1.105740372
341,785.4,1,1,0,569.391,569.391,0
341,785.4,1,1,0,569.391,569.391,0
341,784.8,1,1,1,569.827,576.127,1.105598717
341,784.8,1,1,1,569.827,576.127,1.105598717
341,785,1,1,1,569.682,575.982,1.105880123
341,784.9,1,1,1,569.754,576.054,1.105740372
341,282.3,1,1,1,158.413,160.113,1.07314425
341,282.7,1,1,0,158.164,158.164,0
341,282.7,1,1,0,158.164,158.164,0
341,282.7,1,1,0,158.164,158.164,0
341,282.7,1,1,0,158.164,158.164,0
341,282.3,1,1,1,158.413,160.113,1.07314425
341,282.3,1,2,1,158.413,160.113,1.07314425
341,282.3,1,2,1,158.413,160.113,1.07314425
341,282.3,1,2,1,158.413,160.113,1.07314425
341,282.7,1,2,0,158.164,158.164,0
341,785.4,1,1,0,569.391,569.391,0
341,785.4,1,1,0,569.391,569.391,0
341,785.4,1,1,0,569.391,569.391,0
341,785.4,1,1,0,569.391,569.391,0
341,784.9,1,1,1,569.754,576.054,1.105740372
341,784.9,1,1,1,569.754,576.054,1.105740372
341,785.4,1,1,0,569.391,569.391,0
341,785,1,1,1,569.682,575.982,1.105880123
341,785.4,1,1,0,569.391,569.391,0
341,785.4,1,1,0,569.391,569.391,0
341,785.4,1,1,0,569.391,569.391,0
341,785.4,1,1,0,569.391,569.391,0
341,784.9,1,1,1,569.754,576.054,1.105740372
342,784.9,1,1,1,569.754,576.054,1.105740372
342,384.3,1,1,1,116.367,118.367,1.718700319
342,282.3,1,1,1,158.413,160.113,1.07314425
342,282.4,1,1,1,158.357,160.057,1.073523747
342,784.8,1,1,1,569.827,576.127,1.105598717
342,784.9,1,1,1,569.754,576.054,1.105740372
342,784.8,1,1,1,569.827,576.127,1.105598717
342,785.4,1,1,0,569.391,569.391,0
342,785,1,1,1,569.682,575.982,1.105880123
342,785,1,1,1,569.682,575.982,1.105880123
342,784.8,1,1,1,569.827,576.127,1.105598717
342,784.8,1,1,1,569.827,576.127,1.105598717
342,282.3,1,1,1,158.413,160.113,1.07314425
342,282.7,1,1,0,158.164,158.164,0
342,282.7,1,1,0,158.164,158.164,0
342,282.3,1,1,1,158.413,160.113,1.07314425
342,282.2,1,1,1,158.469,160.169,1.07276502
342,282.4,1,1,1,158.357,160.057,1.073523747
342,282.3,1,2,1,158.413,160.113,1.07314425
342,282.7,1,2,0,158.164,158.164,0
342,282.7,1,2,0,158.164,158.164,0
342,282.3,1,2,1,158.413,160.113,1.07314425
342,784.9,1,1,1,569.754,576.054,1.105740372
342,785,1,1,1,569.682,575.982,1.105880123
342,784.9,1,1,1,569.754,576.054,1.105740372
342,785.4,1,1,0,569.391,569.391,0
342,785.4,1,1,0,569.391,569.391,0
342,785.4,1,1,0,569.391,569.391,0
342,785,1,1,1,569.682,575.982,1.105880123
342,784.9,1,1,1,569.754,576.054,1.105740372
342,785.4,1,1,0,569.391,569.391,0
342,785.4,1,1,0,569.391,569.391,0
342,785.4,1,1,0,569.391,569.391,0
342,785.4,1,1,0,569.391,569.391,0
342,785.4,1,1,0,569.391,569.391,0
343,784.9,1,1,1,569.754,576.054,1.105740372
343,384.3,1,1,1,116.367,118.367,1.718700319
343,282.2,1,1,1,158.469,160.169,1.07276502
343,282.7,1,1,0,158.164,158.164,0
343,784.8,1,1,1,569.827,576.127,1.105598717
343,785,1,1,1,569.682,575.982,1.105880123
343,785,1,1,1,569.682,575.982,1.105880123
343,785.4,1,1,0,569.391,569.391,0
343,785,1,1,1,569.682,575.982,1.105880123
343,784.9,1,1,1,569.754,576.054,1.105740372
343,784.9,1,1,1,569.754,576.054,1.105740372
343,784.8,1,1,1,569.827,576.127,1.105598717
343,282.3,1,1,1,158.413,160.113,1.07314425
343,282.7,1,1,0,158.164,158.164,0
343,282.7,1,1,0,158.164,158.164,0
343,282.7,1,1,0,158.164,158.164,0
343,282.3,1,1,1,158.413,160.113,1.07314425
343,282.4,1,1,1,158.357,160.057,1.073523747
343,282.3,1,2,1,158.413,160.113,1.07314425
343,282.3,1,2,1,158.413,160.113,1.07314425
343,282.4,1,2,1,158.357,160.057,1.073523747
343,282.3,1,2,1,158.413,160.113,1.07314425
343,784.9,1,1,1,569.754,576.054,1.105740372
343,785.4,1,1,0,569.391,569.391,0
343,785.4,1,1,0,569.391,569.391,0
343,785.4,1,1,0,569.391,569.391,0
343,785.4,1,1,0,569.391,569.391,0
343,785.4,1,1,0,569.391,569.391,0
343,785,1,1,1,569.682,575.982,1.105880123
343,785,1,1,1,569.682,575.982,1.105880123
343,784.9,1,1,1,569.754,576.054,1.105740372
343,785.4,1,1,0,569.391,569.391,0
343,784.9,1,1,1,569.754,576.054,1.105740372
343,784.9,1,1,1,569.754,576.054,1.105740372
343,785,1,1,1,569.682,575.982,1.105880123
344,785.4,1,1,0,569.391,569.391,0
344,384.8,1,1,0,116.202,116.202,0
344,282.7,1,1,0,158.164,158.164,0
344,282.3,1,1,1,158.413,160.113,1.07314425
344,785,1,1,1,569.682,575.982,1.105880123
344,785.4,1,1,0,569.391,569.391,0
344,785,1,1,1,569.682,575.982,1.105880123
344,785,1,1,1,569.682,575.982,1.105880123
344,784.8,1,1,1,569.827,576.127,1.105598717
344,784.9,1,1,1,569.754,576.054,1.105740372
344,785,1,1,1,569.682,575.982,1.105880123
344,785.4,1,1,0,569.391,569.391,0
344,282.7,1,1,0,158.164,158.164,0
344,282.4,1,1,1,158.357,160.057,1.073523747
344,282.2,1,1,1,158.469,160.169,1.07276502
344,282.3,1,1,1,158.413,160.113,1.07314425
344,282.3,1,1,1,158.413,160.113,1.07314425
344,282.3,1,1,1,158.413,160.113,1.07314425
344,282.3,1,2,1,158.413,160.113,1.07314425
344,282.3,1,2,1,158.413,160.113,1.07314425
344,282.7,1,2,0,158.164,158.164,0
344,282.3,1,2,1,158.413,160.113,1.07314425
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
344,785,1,1,1,569.682,575.982,1.105880123
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
344,785.4,1,1,0,569.391,569.391,0
345,785.4,1,1,0,569.391,569.391,0
345,384.8,1,1,0,116.202,116.202,0
345,282.4,1,1,1,158.357,160.057,1.073523747
345,282.2,1,1,1,158.469,160.169,1.07276502
345,785.4,1,1,0,569.391,569.391,0
345,784.8,1,1,1,569.827,576.127,1.105598717
345,784.8,1,1,1,569.827,576.127,1.105598717
345,784.9,1,1,1,569.754,576.054,1.105740372
345,785,1,1,1,569.682,575.982,1.105880123
345,784.8,1,1,1,569.827,576.127,1.105598717
345,785.4,1,1,0,569.391,569.391,0
345,785.4,1,1,0,569.391,569.391,0
345,282.7,1,1,0,158.164,158.164,0
345,282.3,1,1,1,158.413,160.113,1.07314425
345,282.3,1,1,1,158.413,160.113,1.07314425
345,282.7,1,1,0,158.164,158.164,0
345,282.7,1,1,0,158.164,158.164,0
345,282.3,1,1,1,158.413,160.113,1.07314425
345,282.4,1,2,1,158.357,160.057,1.073523747
345,282.3,1,2,1,158.413,160.113,1.07314425
345,282.7,1,2,0,158.164,158.164,0
345,282.7,1,2,0,158.164,158.164,0
345,785.4,1,1,0,569.391,569.391,0
345,784.9,1,1,1,569.754,576.054,1.105740372
345,785,1,1,1,569.682,575.982,1.105880123
345,785,1,1,1,569.682,575.982,1.105880123
345,785.4,1,1,0,569.391,569.391,0
345,784.9,1,1,1,569.754,576.054,1.105740372
345,785.4,1,1,0,569.391,569.391,0
345,785.4,1,1,0,569.391,569.391,0
345,785.4,1,1,0,569.391,569.391,0
345,785,1,1,1,569.682,575.982,1.105880123
345,785.4,1,1,0,569.391,569.391,0
345,785,1,1,1,569.682,575.982,1.105880123
345,785,1,1,1,569.682,575.982,1.105880123
346,785.4,1,1,0,569.391,569.391,0
346,384.8,1,1,0,116.202,116.202,0
346,282.3,1,1,1,158.413,160.113,1.07314425
346,282.7,1,1,0,158.164,158.164,0
346,785,1,1,1,569.682,575.982,1.105880123
346,785.4,1,1,0,569.391,569.391,0
346,784.8,1,1,1,569.827,576.127,1.105598717
346,785.4,1,1,0,569.391,569.391,0
346,784.8,1,1,1,569.827,576.127,1.105598717
346,784.9,1,1,1,569.754,576.054,1.105740372
346,784.8,1,1,1,569.827,576.127,1.105598717
346,785.4,1,1,0,569.391,569.391,0
346,282.3,1,1,1,158.413,160.113,1.07314425
346,282.7,1,1,0,158.164,158.164,0
346,282.3,1,1,1,158.413,160.113,1.07314425
346,282.3,1,1,1,158.413,160.113,1.07314425
346,282.4,1,1,1,158.357,160.057,1.073523747
346,282.7,1,1,0,158.164,158.164,0
346,282.3,1,2,1,158.413,160.113,1.07314425
346,282.3,1,2,1,158.413,160.113,1.07314425
346,282.4,1,2,1,158.357,160.057,1.073523747
346,282.3,1,2,1,158.413,160.113,1.07314425
346,785.4,1,1,0,569.391,569.391,0
346,785.4,1,1,0,569.391,569.391,0
346,785,1,1,1,569.682,575.982,1.105880123
346,785.4,1,1,0,569.391,569.391,0
346,785,1,1,1,569.682,575.982,1.105880123
346,785,1,1,1,569.682,575.982,1.105880123
346,784.9,1,1,1,569.754,576.054,1.105740372
346,785.4,1,1,0,569.391,569.391,0
346,785.4,1,1,0,569.391,569.391,0
346,785,1,1,1,569.682,575.982,1.105880123
346,785.4,1,1,0,569.391,569.391,0
346,785,1,1,1,569.682,575.982,1.105880123
346,785,1,1,1,569.682,575.982,1.105880123
347,785,1,1,1,569.682,575.982,1.105880123
347,384.4,1,1,1,116.337,118.337,1.719143523
347,282.2,1,1,1,158.469,160.169,1.07276502
347,282.2,1,1,1,158.469,160.169,1.07276502
347,784.9,1,1,1,569.754,576.054,1.105740372
347,785,1,1,1,569.682,575.982,1.105880123
347,784.9,1,1,1,569.754,576.054,1.105740372
347,785.4,1,1,0,569.391,569.391,0
347,784.9,1,1,1,569.754,576.054,1.105740372
347,784.8,1,1,1,569.827,576.127,1.105598717
347,784.9,1,1,1,569.754,576.054,1.105740372
347,784.9,1,1,1,569.754,576.054,1.105740372
347,282.2,1,1,1,158.469,160.169,1.07276502
347,282.3,1,1,1,158.413,160.113,1.07314425
347,282.3,1,1,1,158.413,160.113,1.07314425
347,282.7,1,1,0,158.164,158.164,0
347,282.3,1,1,1,158.413,160.113,1.07314425
347,282.7,1,1,0,158.164,158.164,0
347,282.3,1,2,1,158.413,160.113,1.07314425
347,282.7,1,2,0,158.164,158.164,0
347,282.7,1,2,0,158.164,158.164,0
347,282.7,1,2,0,158.164,158.164,0
347,785,1,1,1,569.682,575.982,1.105880123
347,785.4,1,1,0,569.391,569.391,0
347,785,1,1,1,569.682,575.982,1.105880123
347,785.4,1,1,0,569.391,569.391,0
347,785,1,1,1,569.682,575.982,1.105880123
347,784.9,1,1,1,569.754,576.054,1.105740372
347,785.4,1,1,0,569.391,569.391,0
347,785,1,1,1,569.682,575.982,1.105880123
347,785.4,1,1,0,569.391,569.391,0
347,785,1,1,1,569.682,575.982,1.105880123
347,785.4,1,1,0,569.391,569.391,0
347,785.4,1,1,0,569.391,569.391,0
347,785.4,1,1,0,569.391,569.391,0
348,785,1,1,1,569.682,575.982,1.105880123
348,384.4,1,1,1,116.337,118.337,1.719143523
348,282.3,1,1,1,158.413,160.113,1.07314425
348,282.3,1,1,1,158.413,160.113,1.07314425
348,784.9,1,1,1,569.754,576.054,1.105740372
348,784.9,1,1,1,569.754,576.054,1.105740372
348,784.9,1,1,1,569.754,576.054,1.105740372
348,784.9,1,1,1,569.754,576.054,1.105740372
348,785.4,1,1,0,569.391,569.391,0
348,784.9,1,1,1,569.754,576.054,1.105740372
348,785,1,1,1,569.682,575.982,1.105880123
348,784.9,1,1,1,569.754,576.054,1.105740372
348,282.3,1,1,1,158.413,160.113,1.07314425
348,282.3,1,1,1,158.413,160.113,1.07314425
348,282.7,1,1,0,158.164,158.164,0
348,282.3,1,1,1,158.413,160.113,1.07314425
348,282.3,1,1,1,158.413,160.113,1.07314425
348,282.4,1,1,1,158.357,160.057,1.073523747
348,282.7,1,2,0,158.164,158.164,0
348,282.3,1,2,1,158.413,160.113,1.07314425
348,282.7,1,2,0,158.164,158.164,0
348,282.3,1,2,1,158.413,160.113,1.07314425
348,785.4,1,1,0,569.391,569.391,0
348,785,1,1,1,569.682,575.982,1.105880123
348,785,1,1,1,569.682,575.982,1.105880123
348,785,1,1,1,569.682,575.982,1.105880123
348,785.4,1,1,0,569.391,569.391,0
348,785.4,1,1,0,569.391,569.391,0
348,785.4,1,1,0,569.391,569.391,0
348,785.4,1,1,0,569.391,569.391,0
348,785,1,1,1,569.682,575.982,1.105880123
348,785.4,1,1,0,569.391,569.391,0
348,785.4,1,1,0,569.391,569.391,0
348,785.4,1,1,0,569.391,569.391,0
348,785.4,1,1,0,569.391,569.391,0
349,785,1,1,1,569.682,575.982,1.105880123
349,384.4,1,1,1,116.337,118.337,1.719143523
349,282.7,1,1,0,158.164,158.164,0
349,282.3,1,1,1,158.413,160.113,1.07314425
349,784.9,1,1,1,569.754,576.054,1.105740372
349,784.9,1,1,1,569.754,576.054,1.105740372
349,784.9,1,1,1,569.754,576.054,1.105740372
349,784.8,1,1,1,569.827,576.127,1.105598717
349,784.8,1,1,1,569.827,576.127,1.105598717
349,785.4,1,1,0,569.391,569.391,0
349,785.4,1,1,0,569.391,569.391,0
349,784.9,1,1,1,569.754,576.054,1.105740372
349,282.7,1,1,0,158.164,158.164,0
349,282.3,1,1,1,158.413,160.113,1.07314425
349,282.3,1,1,1,158.413,160.113,1.07314425
349,282.3,1,1,1,158.413,160.113,1.07314425
349,282.7,1,1,0,158.164,158.164,0
349,282.7,1,1,0,158.164,158.164,0
349,282.7,1,2,0,158.164,158.164,0
349,282.3,1,2,1,158.413,160.113,1.07314425
349,282.3,1,2,1,158.413,160.113,1.07314425
349,282.7,1,2,0,158.164,158.164,0
349,785,1,1,1,569.682,575.982,1.105880123
349,785.4,1,1,0,569.391,569.391,0
349,785,1,1,1,569.682,575.982,1.105880123
349,785,1,1,1,569.682,575.982,1.105880123
349,784.9,1,1,1,569.754,576.054,1.105740372
349,785.4,1,1,0,569.391,569.391,0
349,785.4,1,1,0,569.391,569.391,0
349,785.4,1,1,0,569.391,569.391,0
349,785.4,1,1,0,569.391,569.391,0
349,785.4,1,1,0,569.391,569.391,0
349,785.4,1,1,0,569.391,569.391,0
349,785,1,1,1,569.682,575.982,1.105880123
349,785,1,1,1,569.682,575.982,1.105880123
350,785,1,1,1,569.682,575.982,1.105880123
350,785,1,1,1,569.682,575.982,1.105880123
350,785,1,1,1,569.682,575.982,1.105880123
350,785.4,1,1,0,569.391,569.391,0
350,785.4,1,1,0,569.391,569.391,0
350,785.4,1,1,0,569.391,569.391,0
350,785.4,1,1,0,569.391,569.391,0
350,785.4,1,1,0,569.391,569.391,0
350,785,1,1,1,569.682,575.982,1.105880123
350,784.9,1,1,1,569.754,576.054,1.105740372
350,785.4,1,1,0,569.391,569.391,0
350,785.4,1,1,0,569.391,569.391,0
350,785.4,1,1,0,569.391,569.391,0
350,785.4,1,1,0,569.391,569.391,0
350,784.9,1,1,1,569.754,576.054,1.105740372
350,785,1,1,1,569.682,575.982,1.105880123
350,785.4,1,1,0,569.391,569.391,0
350,784.9,1,1,1,569.754,576.054,1.105740372
350,785,1,1,1,569.682,575.982,1.105880123
350,784.9,1,1,1,569.754,576.054,1.105740372
350,784.9,2,1,1,572.34,578.64,1.100744313
350,785.4,2,1,0,571.976,571.976,0
350,785,2,1,1,572.267,578.567,1.100884727
350,785.4,2,1,0,571.976,571.976,0
350,785,2,1,1,572.267,578.567,1.100884727
350,785.4,2,1,0,571.976,571.976,0
350,784.9,2,1,1,572.34,578.64,1.100744313
350,785,2,1,1,572.267,578.567,1.100884727
350,785,2,1,1,572.267,578.567,1.100884727
350,785,2,1,1,572.267,578.567,1.100884727
350,785.4,2,1,0,571.976,571.976,0
350,785.4,2,1,0,571.976,571.976,0
350,785.4,2,1,0,571.976,571.976,0
350,785.4,2,1,0,571.976,571.976,0
350,785.4,2,1,0,571.976,571.976,0
350,785,2,1,1,572.267,578.567,1.100884727
350,785,2,1,1,572.267,578.567,1.100884727
350,785.4,2,1,0,571.976,571.976,0
350,785.4,2,1,0,571.976,571.976,0
350,785.4,2,1,0,571.976,571.976,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785,3,1,1,574.852,581.152,1.095934258
350,785,3,1,1,574.852,581.152,1.095934258
350,785.4,3,1,0,574.56,574.56,0
350,785,3,1,1,574.852,581.152,1.095934258
350,785.4,3,1,0,574.56,574.56,0
350,785.4,3,1,0,574.56,574.56,0
350,785,3,1,1,574.852,581.152,1.095934258
350,784.9,3,1,1,574.926,581.226,1.095793198
350,785.4,3,1,0,574.56,574.56,0
350,785,4,1,1,577.438,583.738,1.091026223
350,785.4,4,1,0,577.144,577.144,0
350,785,4,1,1,577.438,583.738,1.091026223
350,785.4,4,1,0,577.144,577.144,0
350,785.4,4,1,0,577.144,577.144,0
350,785.4,4,1,0,577.144,577.144,0
350,785.4,4,1,0,577.144,577.144,0
350,785,4,1,1,577.438,583.738,1.091026223
350,784.9,4,1,1,577.512,583.812,1.090886423
350,785.4,4,1,0,577.144,577.144,0
350,785.4,4,1,0,577.144,577.144,0
350,785.4,4,1,0,577.144,577.144,0
350,784.9,4,1,1,577.512,583.812,1.090886423
350,785.4,4,1,0,577.144,577.144,0
350,784.9,4,1,1,577.512,583.812,1.090886423
350,785,4,1,1,577.438,583.738,1.091026223
350,785.4,4,1,0,577.144,577.144,0
350,785,4,1,1,577.438,583.738,1.091026223
350,785.4,4,1,0,577.144,577.144,0
350,785.4,4,1,0,577.144,577.144,0
350,785,5,1,1,580.023,586.323,1.086163825
350,785.4,5,1,0,579.728,579.728,0
350,785.4,5,1,0,579.728,579.728,0
350,784.9,5,1,1,580.097,586.397,1.086025268
350,785,5,1,1,580.023,586.323,1.086163825
350,785.4,5,1,0,579.728,579.728,0
350,785,5,1,1,580.023,586.323,1.086163825
350,785,5,1,1,580.023,586.323,1.086163825
350,785.4,5,1,0,579.728,579.728,0
350,785,5,1,1,580.023,586.323,1.086163825
350,785,5,1,1,580.023,586.323,1.086163825
350,785.4,5,1,0,579.728,579.728,0
350,785.4,5,1,0,579.728,579.728,0
350,785,5,1,1,580.023,586.323,1.086163825
350,785,5,1,1,580.023,586.323,1.086163825
350,785.4,5,1,0,579.728,579.728,0
350,785.4,5,1,0,579.728,579.728,0
350,785,5,1,1,580.023,586.323,1.086163825
350,785.4,5,1,0,579.728,579.728,0
350,785.4,5,1,0,579.728,579.728,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785,1,2,1,569.682,575.982,1.105880123
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785.4,1,2,0,569.391,569.391,0
350,785,1,2,1,569.682,575.982,1.105880123
350,785,1,2,1,569.682,575.982,1.105880123
350,785.4,1,2,0,569.391,569.391,0
350,785,1,2,1,569.682,575.982,1.105880123
350,785.4,1,2,0,569.391,569.391,0
350,785,1,2,1,569.682,575.982,1.105880123
350,785,2,2,1,572.267,578.567,1.100884727
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785,2,2,1,572.267,578.567,1.100884727
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785,2,2,1,572.267,578.567,1.100884727
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,2,2,0,571.976,571.976,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785.4,3,2,0,574.56,574.56,0
350,785,3,2,1,574.852,581.152,1.095934258
350,785.4,3,2,0,574.56,574.56,0
350,785.4,4,2,0,577.144,577.144,0
350,785.4,4,2,0,577.144,577.144,0
350,785.4,4,2,0,577.144,577.144,0
350,785.4,4,2,0,577.144,577.144,0
350,785.4,4,2,0,577.144,577.144,0
350,785.4,4,2,0,577.144,577.144,0
350,785.4,4,2,0,577.144,577.144,0
350,785,4,2,1,577.438,583.738,1.091026223
350,785,4,2,1,577.438,583.738,1.091026223
350,785.4,4,2,0,577.144,577.144,0
350,785.4,4,2,0,577.144,577.144,0
350,785.4,4,2,0,577.144,577.144,0
350,785,4,2,1,577.438,583.738,1.091026223
350,785.4,4,2,0,577.144,577.144,0
350,785,4,2,1,577.438,583.738,1.091026223
350,785,4,2,1,577.438,583.738,1.091026223
350,785.4,4,2,0,577.144,577.144,0
350,785,4,2,1,577.438,583.738,1.091026223
350,785.4,4,2,0,577.144,577.144,0
350,785.4,4,2,0,577.144,577.144,0
350,785,5,2,1,580.023,586.323,1.086163825
350,785.4,5,2,0,579.728,579.728,0
350,785.4,5,2,0,579.728,579.728,0
350,785,5,2,1,580.023,586.323,1.086163825
350,785,5,2,1,580.023,586.323,1.086163825
350,785.4,5,2,0,579.728,579.728,0
350,785.4,5,2,0,579.728,579.728,0
350,785,5,2,1,580.023,586.323,1.086163825
350,785.4,5,2,0,579.728,579.728,0
350,785,5,2,1,580.023,586.323,1.086163825
350,785.4,5,2,0,579.728,579.728,0
350,785.4,5,2,0,579.728,579.728,0
350,785.4,5,2,0,579.728,579.728,0
350,785.4,5,2,0,579.728,579.728,0
350,785.4,5,2,0,579.728,579.728,0
350,785.4,5,2,0,579.728,579.728,0
350,785.4,5,2,0,579.728,579.728,0
350,785,5,2,1,580.023,586.323,1.086163825
350,785.4,5,2,0,579.728,579.728,0
350,785.4,5,2,0,579.728,579.728,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,1,3,0,569.391,569.391,0
350,785.4,2,3,0,571.976,571.976,0
350,785.4,2,3,0,571.976,571.976,0
350,785.4,2,3,0,571.976,571.976,0
350,785.4,2,3,0,571.976,571.976,0
350,785.4,2,3,0,571.976,571.976,0
350,785.4,2,3,0,571.976,571.976,0
350,785.4,2,3,0,571.976,571.976,0
350,785.4,2,3,0,571.976,571.976,0
350,785.4,2,3,0,571.976,571.976,0
